batch_id,product_name,mfg_date,exp_date,qty_on_hand,mrp_unit_price,unit_cost
BATCH_01592,ImmunoPlus_689,2024-01-25,2025-01-16,91,16747.66,12525.29
BATCH_01593,RespiraAid_41,2022-10-29,2024-01-13,435,46800.89,25450.92
BATCH_01594,NeuroVita_746,2023-11-07,2026-04-04,127,6813.23,5507.69
BATCH_01595,ImmunoPlus_552,2022-10-01,2025-09-02,159,13195.95,7891.03
BATCH_01596,RespiraAid_576,2022-10-10,2025-05-24,824,29975.25,19956.29
BATCH_01597,OrthoRelief_207,2023-11-29,2025-03-16,1173,84398.59,48151.62
BATCH_01598,NeuroVita_185,2022-07-02,2023-02-20,886,63819.85,48807.28
BATCH_01599,OncoThera_960,2024-07-09,2025-12-08,25,21819.03,12042.7
BATCH_01600,OncoThera_937,2022-01-31,2023-11-24,239,11951.59,7435.2
BATCH_01601,CardioMax_134,2022-09-22,2024-12-13,189,43021.03,29601.27
BATCH_01602,HepatoCare_790,2022-12-17,2024-12-26,681,16610.89,11875.35
BATCH_01603,HepatoCare_844,2023-02-16,2025-04-01,151,61824.01,36761.58
BATCH_01604,RenalGuard_876,2023-03-04,2024-12-30,903,19927.4,13191.49
BATCH_01605,OncoThera_839,2023-10-05,2024-05-01,120,44905.11,35564.83
BATCH_01606,ImmunoPlus_430,2022-04-30,2024-03-17,1110,3475.93,2014.01
BATCH_01607,NeuroVita_811,2023-12-25,2024-09-21,1049,21428.12,13341.91
BATCH_01608,RenalGuard_513,2023-12-20,2026-11-08,37,22824.14,14029.41
BATCH_01609,OncoThera_412,2023-11-21,2025-04-28,208,50112.91,29714.59
BATCH_01610,CardioMax_553,2022-01-07,2023-08-20,544,4056.3,2523.71
BATCH_01611,OrthoRelief_228,2022-07-26,2023-11-20,234,23361.29,12703.62
BATCH_01612,HepatoCare_878,2024-06-12,2026-02-05,842,87126.19,48707.94
BATCH_01613,OncoThera_37,2022-01-04,2022-08-29,139,63133.38,45338.73
BATCH_01614,HepatoCare_376,2022-12-10,2024-07-06,122,87506.36,49438.11
BATCH_01615,OrthoRelief_170,2023-12-01,2024-12-22,1006,60218.43,36212.69
BATCH_01616,NeuroVita_264,2022-11-27,2023-06-03,81,46467.2,27774.58
BATCH_01617,HepatoCare_193,2023-06-25,2024-11-25,138,60634.38,33064.77
BATCH_01618,RespiraAid_762,2023-02-15,2025-12-23,1141,48926.6,32034.02
BATCH_01619,CardioMax_287,2023-06-14,2024-12-06,193,41970.27,30089.77
BATCH_01620,CardioMax_484,2024-03-20,2025-10-16,104,7397.13,4323.25
BATCH_01621,NeuroVita_71,2024-03-31,2025-07-29,733,45399.89,38969.03
BATCH_01622,CardioMax_167,2024-08-27,2026-02-09,639,48425.26,40786.55
BATCH_01623,GlucoBalance_436,2023-08-14,2024-07-01,598,17125.7,10649.24
BATCH_01624,DermaLux_323,2023-09-19,2024-04-21,27,58537.37,35236.02
BATCH_01625,CardioMax_301,2023-05-25,2024-10-18,1125,58927.01,43100.87
BATCH_01626,OncoThera_380,2024-03-01,2025-05-16,63,35909.72,22382.38
BATCH_01627,OrthoRelief_124,2022-03-28,2023-04-07,845,8868.9,6179.46
BATCH_01628,HepatoCare_618,2022-01-08,2023-12-08,48,23842.63,20177.71
BATCH_01629,GlucoBalance_260,2023-02-20,2024-05-25,53,15331.71,10230.6
BATCH_01630,RespiraAid_217,2023-02-11,2025-07-23,221,29147.5,22985.43
BATCH_01631,NeuroVita_572,2024-06-27,2026-04-19,667,35242.88,20405.06
BATCH_01632,DermaLux_108,2024-04-07,2025-10-27,124,15574.25,9084.73
BATCH_01633,ImmunoPlus_608,2023-09-09,2025-04-21,240,10778.6,8425.58
BATCH_01634,OrthoRelief_799,2023-03-21,2024-10-24,432,38872.89,25713.2
BATCH_01635,RespiraAid_852,2022-06-21,2023-11-18,315,30845.48,17295.78
BATCH_01636,RenalGuard_554,2024-04-10,2026-07-14,659,2750.97,2190.38
BATCH_01637,RespiraAid_781,2022-06-21,2023-12-20,986,33931.76,24459.65
BATCH_01638,NeuroVita_385,2024-02-22,2026-06-23,1175,32119.36,19586.52
BATCH_01639,DermaLux_386,2023-04-11,2024-10-14,568,5929.59,5017.32
BATCH_01640,OrthoRelief_142,2022-09-21,2024-09-05,482,29241.83,22520.79
BATCH_01641,NeuroVita_699,2022-09-27,2023-10-30,65,44322.15,25870.55
BATCH_01642,OrthoRelief_344,2023-08-05,2026-06-10,66,47306.31,34734.35
BATCH_01643,ImmunoPlus_460,2022-06-02,2024-11-10,130,67501.04,47891.83
BATCH_01644,DermaLux_506,2022-02-17,2024-09-28,191,54995.71,32216.69
BATCH_01645,GlucoBalance_39,2023-04-13,2025-01-19,148,27175.75,19806.41
BATCH_01646,NeuroVita_433,2022-05-18,2025-04-15,104,26255.92,20213.72
BATCH_01647,OncoThera_289,2023-02-12,2024-08-09,734,5659.4,3561.85
BATCH_01648,NeuroVita_420,2022-02-01,2023-06-28,30,21591.18,14272.44
BATCH_01649,ImmunoPlus_893,2023-04-15,2023-11-07,1200,6661.78,3904.85
BATCH_01650,HepatoCare_335,2022-03-15,2023-03-25,197,80054.71,46571.56
BATCH_01651,RespiraAid_739,2024-02-02,2025-06-13,693,42595.75,34200.33
BATCH_01652,GlucoBalance_608,2022-07-25,2023-06-29,475,56907.9,42913.36
BATCH_01653,RespiraAid_476,2022-07-21,2025-04-02,639,63851.77,45210.47
BATCH_01654,OrthoRelief_61,2023-10-12,2025-05-16,248,59977.52,34360.33
BATCH_01655,HepatoCare_881,2024-08-09,2025-06-18,233,2064.93,1563.75
BATCH_01656,OrthoRelief_121,2023-01-11,2024-12-14,240,19301.66,12067.82
BATCH_01657,DermaLux_172,2023-05-02,2024-08-04,159,38021.72,24811.75
BATCH_01658,OrthoRelief_172,2022-09-23,2023-11-05,95,53264.95,35635.02
BATCH_01659,GlucoBalance_433,2022-12-19,2023-10-07,29,61909.7,47786.86
BATCH_01660,OncoThera_431,2022-01-02,2023-09-11,623,64099.84,49366.38
BATCH_01661,OrthoRelief_217,2024-04-12,2026-09-28,183,53281.95,39117.48
BATCH_01662,OncoThera_355,2024-03-12,2025-03-20,1039,19452.2,11567.91
BATCH_01663,NeuroVita_584,2023-04-30,2024-05-14,485,12104.28,8498.69
BATCH_01664,RenalGuard_538,2022-04-26,2023-03-22,61,20208.12,15720.18
BATCH_01665,HepatoCare_789,2023-08-26,2026-07-25,133,26409.16,15049.86
BATCH_01666,OrthoRelief_942,2024-04-12,2025-03-09,172,65640.98,35595.6
BATCH_01667,DermaLux_493,2022-06-06,2025-03-31,231,42842.98,27162.01
BATCH_01668,RenalGuard_428,2022-09-08,2025-05-27,106,56755.73,34661.47
BATCH_01669,DermaLux_473,2024-06-02,2026-12-09,771,31707.66,21212.38
BATCH_01670,NeuroVita_325,2022-07-19,2024-09-27,89,4088.08,2786.34
BATCH_01671,OrthoRelief_679,2022-02-07,2024-09-25,1010,59173.62,34612.88
BATCH_01672,HepatoCare_478,2023-12-13,2025-01-25,1095,27969.27,22781.87
BATCH_01673,NeuroVita_560,2022-05-06,2023-02-27,38,40548.05,26601.83
BATCH_01674,GlucoBalance_262,2023-10-02,2025-07-09,101,69048.04,49579.88
BATCH_01675,GlucoBalance_516,2022-01-26,2023-10-17,187,55216.5,37428.72
BATCH_01676,CardioMax_826,2023-06-14,2024-06-04,1042,75382.21,42841.37
BATCH_01677,CardioMax_770,2022-02-11,2025-01-02,215,45785.07,26965.51
BATCH_01678,CardioMax_934,2022-09-06,2025-01-18,134,28848.28,20672.64
BATCH_01679,NeuroVita_166,2023-02-01,2025-11-09,1150,37589.33,22650.91
BATCH_01680,CardioMax_968,2023-10-09,2026-09-06,549,2204.24,1753.08
BATCH_01681,NeuroVita_743,2023-01-11,2023-08-11,1063,36060.51,21038.95
BATCH_01682,OncoThera_958,2022-11-16,2023-11-18,492,28910.42,17458.3
BATCH_01683,ImmunoPlus_546,2022-01-29,2024-02-26,575,12671.01,8601.15
BATCH_01684,HepatoCare_723,2023-03-05,2024-03-08,195,20655.54,12703.06
BATCH_01685,NeuroVita_364,2024-07-12,2027-04-15,761,59756.78,40221.55
BATCH_01686,OrthoRelief_903,2023-03-11,2025-12-21,170,63177.38,43648.48
BATCH_01687,OrthoRelief_884,2022-01-06,2023-04-01,170,5757.85,3386.41
BATCH_01688,CardioMax_722,2022-07-17,2024-12-07,527,16887.07,11237.6
BATCH_01689,GlucoBalance_280,2022-03-05,2024-03-09,246,13910.3,10519.19
BATCH_01690,OrthoRelief_94,2023-04-29,2024-09-05,1000,25831.35,15408.02
BATCH_01691,GlucoBalance_536,2023-11-07,2025-12-27,239,42738.4,26184.13
BATCH_01692,RenalGuard_916,2022-02-28,2022-12-05,303,37195.75,22539.68
BATCH_01693,CardioMax_905,2023-02-06,2023-10-09,41,29700.32,24302.21
BATCH_01694,RespiraAid_454,2022-06-04,2023-03-24,203,25851.66,16147.6
BATCH_01695,ImmunoPlus_438,2023-02-12,2024-05-10,301,36846.7,25375.18
BATCH_01696,NeuroVita_215,2023-03-24,2024-10-12,227,4118.67,2579.58
BATCH_01697,RespiraAid_354,2024-01-16,2025-09-15,848,43798.68,36869.1
BATCH_01698,RenalGuard_178,2023-11-18,2026-08-04,214,60896.85,45761.47
BATCH_01699,HepatoCare_721,2024-08-11,2025-04-27,49,35494.01,23940.26
BATCH_01700,GlucoBalance_511,2023-11-14,2025-10-10,73,56905.27,35444.65
BATCH_01701,ImmunoPlus_249,2022-06-22,2024-10-26,157,8505.59,7051.95
BATCH_01702,RenalGuard_436,2022-05-29,2024-12-15,24,13354.21,10836.37
BATCH_01703,HepatoCare_83,2023-01-18,2025-11-21,248,21500.66,13115.96
BATCH_01704,ImmunoPlus_378,2023-01-14,2023-09-18,408,35700.16,25883.69
BATCH_01705,DermaLux_390,2023-12-05,2024-06-13,545,61031.78,33699.46
BATCH_01706,OrthoRelief_290,2023-05-23,2026-01-13,80,90902.19,49656.74
BATCH_01707,HepatoCare_142,2023-07-24,2026-02-21,104,42520.66,23480.49
BATCH_01708,GlucoBalance_840,2023-06-30,2024-12-10,105,74495.33,42763.86
BATCH_01709,HepatoCare_90,2024-06-19,2026-07-15,778,24837.97,15648.21
BATCH_01710,RespiraAid_959,2022-02-03,2023-04-18,834,12158.24,7841.74
BATCH_01711,CardioMax_505,2022-01-08,2025-01-01,56,13874.1,10813.35
BATCH_01712,ImmunoPlus_721,2022-02-16,2024-04-20,666,52971.59,31907.86
BATCH_01713,GlucoBalance_62,2024-07-23,2027-01-27,696,40826.04,27143.25
BATCH_01714,DermaLux_640,2022-02-08,2023-01-05,83,75280.18,42233.96
BATCH_01715,GlucoBalance_326,2024-08-14,2025-05-31,141,61427.47,37453.17
BATCH_01716,OncoThera_83,2023-11-25,2024-12-20,220,2708.08,2181.17
BATCH_01717,OrthoRelief_196,2023-10-04,2026-09-11,132,37453.98,23033.87
BATCH_01718,CardioMax_652,2023-07-10,2024-06-03,1114,20259.85,14054.95
BATCH_01719,OrthoRelief_86,2022-04-15,2024-01-03,237,40027.82,27186.24
BATCH_01720,OncoThera_737,2023-07-21,2025-10-14,230,64109.45,49337.59
BATCH_01721,RespiraAid_976,2023-02-05,2023-11-10,96,19880.62,15776.07
BATCH_01722,OrthoRelief_898,2022-02-07,2024-03-10,63,21004.98,15037.7
BATCH_01723,HepatoCare_389,2022-08-23,2025-05-01,1197,19285.26,11038.49
BATCH_01724,OncoThera_686,2023-12-15,2026-03-06,66,6974.77,4758.2
BATCH_01725,CardioMax_929,2024-03-14,2024-10-14,819,11547.92,7223.79
BATCH_01726,GlucoBalance_226,2023-10-25,2025-05-18,238,33436.82,26367.57
BATCH_01727,CardioMax_35,2024-08-02,2025-02-21,61,34740.22,29329.31
BATCH_01728,HepatoCare_170,2024-08-25,2026-01-27,124,25834.97,17664.57
BATCH_01729,OrthoRelief_107,2023-10-06,2025-10-29,187,37895.62,22325.79
BATCH_01730,HepatoCare_471,2024-07-26,2026-05-27,26,64835.48,45258.34
BATCH_01731,NeuroVita_921,2024-05-30,2026-01-12,41,28779.54,19643.45
BATCH_01732,RespiraAid_639,2022-04-15,2023-06-23,250,9633.95,5890.82
BATCH_01733,GlucoBalance_194,2022-07-19,2023-12-24,122,21993.41,13899.56
BATCH_01734,GlucoBalance_591,2024-06-25,2026-06-22,100,7313.14,6050.39
BATCH_01735,CardioMax_919,2023-03-02,2024-09-15,61,18339.24,9951.97
BATCH_01736,CardioMax_335,2023-11-29,2024-07-14,38,8633.57,5700.88
BATCH_01737,OrthoRelief_578,2022-04-10,2025-02-04,221,37660.78,23750.71
BATCH_01738,OrthoRelief_540,2023-12-03,2025-03-01,182,64038.6,46378.86
BATCH_01739,NeuroVita_863,2022-02-22,2024-06-13,147,34949.13,28556.22
BATCH_01740,RenalGuard_70,2024-03-14,2025-10-10,244,72277.1,42064.34
BATCH_01741,GlucoBalance_926,2022-07-09,2024-06-21,676,5178.6,3346.91
BATCH_01742,OncoThera_322,2023-12-22,2026-01-31,238,46620.71,30479.67
BATCH_01743,CardioMax_338,2023-02-24,2024-06-15,305,7634.83,5060.58
BATCH_01744,NeuroVita_612,2024-03-16,2026-12-08,170,69229.55,38926.88
BATCH_01745,RenalGuard_968,2022-01-16,2024-03-19,490,24543.93,15980.15
BATCH_01746,HepatoCare_621,2024-05-07,2025-01-16,214,38324.79,31169.39
BATCH_01747,GlucoBalance_172,2024-06-04,2027-03-22,77,21141.43,13948.75
BATCH_01748,NeuroVita_292,2024-08-02,2025-05-01,155,73056.93,41532.52
BATCH_01749,NeuroVita_133,2023-06-25,2026-01-24,153,57348.24,33123.13
BATCH_01750,NeuroVita_172,2023-03-14,2025-09-27,235,81235.48,46405.42
BATCH_01751,GlucoBalance_808,2024-01-24,2025-08-09,168,30011.32,18786.88
BATCH_01752,GlucoBalance_383,2022-10-03,2023-05-16,144,64464.94,35143.48
BATCH_01753,CardioMax_489,2023-11-26,2026-07-06,30,27169.49,15981.99
BATCH_01754,ImmunoPlus_348,2022-06-06,2024-04-12,213,48290.47,33519.9
BATCH_01755,DermaLux_625,2022-12-14,2024-02-02,960,56417.8,45326.24
BATCH_01756,RenalGuard_117,2023-07-22,2026-02-12,127,28664.91,18174.99
BATCH_01757,RespiraAid_37,2023-12-15,2025-07-04,62,19030.81,12484.8
BATCH_01758,OncoThera_99,2024-02-03,2024-11-07,493,12655.11,9470.28
BATCH_01759,OncoThera_878,2023-09-15,2024-09-17,34,3158.21,2047.43
BATCH_01760,GlucoBalance_146,2023-01-17,2025-11-03,423,68475.5,40292.15
BATCH_01761,RespiraAid_255,2024-08-15,2026-08-24,195,44234.98,24550.76
BATCH_01762,GlucoBalance_23,2023-09-05,2026-05-23,465,46474.8,35033.7
BATCH_01763,GlucoBalance_196,2023-08-04,2025-10-05,1014,20193.64,11287.1
BATCH_01764,GlucoBalance_390,2024-03-06,2025-12-05,153,25160.97,18260.39
BATCH_01765,RespiraAid_50,2022-09-12,2025-01-26,613,8200.7,6411.88
BATCH_01766,RespiraAid_245,2022-05-30,2024-03-14,122,72135.56,43571.18
BATCH_01767,RenalGuard_244,2023-11-27,2024-06-17,156,39487.43,22397.48
BATCH_01768,CardioMax_494,2024-03-08,2025-06-04,38,26821.95,21489.46
BATCH_01769,NeuroVita_244,2022-02-27,2023-02-11,194,57363.51,37548.5
BATCH_01770,OncoThera_137,2024-09-11,2027-05-26,240,21538.03,16557.83
BATCH_01771,NeuroVita_295,2023-08-27,2024-03-02,211,81363.64,45721.22
BATCH_01772,GlucoBalance_182,2023-01-01,2024-06-28,106,52823.86,31780.35
BATCH_01773,RenalGuard_102,2022-02-26,2024-07-31,150,64108.84,38985.98
BATCH_01774,NeuroVita_273,2022-07-17,2023-08-29,868,6417.28,4020.61
BATCH_01775,DermaLux_178,2022-11-03,2024-09-01,201,17272.33,9365.21
BATCH_01776,ImmunoPlus_507,2022-12-31,2025-08-28,54,79086.39,43704.08
BATCH_01777,NeuroVita_929,2024-04-20,2025-06-04,246,24108.09,19369.38
BATCH_01778,OncoThera_960,2024-03-24,2024-09-30,95,17003.21,11589.35
BATCH_01779,DermaLux_91,2023-04-08,2026-03-31,220,76667.25,47680.73
BATCH_01780,OrthoRelief_870,2022-10-09,2023-10-10,150,57759.17,31767.47
BATCH_01781,DermaLux_36,2022-08-06,2024-03-15,754,6024.04,4357.57
BATCH_01782,CardioMax_922,2023-07-13,2026-06-17,203,64051.85,36998.95
BATCH_01783,HepatoCare_853,2022-07-20,2024-02-19,109,3351.76,2524.63
BATCH_01784,GlucoBalance_449,2024-08-18,2025-04-22,97,27081.99,18322.55
BATCH_01785,ImmunoPlus_668,2023-07-03,2024-07-24,187,77622.15,49447.44
BATCH_01786,NeuroVita_736,2023-10-31,2026-01-24,225,14376.67,11431.58
BATCH_01787,HepatoCare_695,2023-04-26,2025-12-10,56,2777.46,2209.38
BATCH_01788,RenalGuard_892,2024-07-28,2027-07-23,245,41078.18,26732.37
BATCH_01789,DermaLux_415,2024-04-29,2025-02-16,250,17385.57,11108.71
BATCH_01790,RenalGuard_46,2022-09-13,2023-07-16,642,64014.44,45630.95
BATCH_01791,RespiraAid_334,2024-04-06,2025-04-03,56,13913.53,10631.83
BATCH_01792,NeuroVita_148,2023-04-18,2025-09-30,1152,43321.72,27566.44
BATCH_01793,NeuroVita_32,2023-05-22,2024-12-24,173,19792.46,10791.62
BATCH_01794,HepatoCare_272,2024-03-27,2025-07-18,74,38660.36,21088.03
BATCH_01795,RespiraAid_121,2022-06-23,2023-09-08,22,46854.92,37038.11
BATCH_01796,CardioMax_114,2024-07-06,2027-03-16,181,5369.01,4613.24
BATCH_01797,NeuroVita_240,2022-08-08,2023-09-30,36,60720.47,47959.82
BATCH_01798,GlucoBalance_623,2023-10-21,2026-03-21,79,57203.75,37225.64
BATCH_01799,NeuroVita_558,2022-03-04,2024-02-18,27,79246.51,49175.93
BATCH_01800,RenalGuard_141,2022-11-18,2024-09-05,600,9040.01,7095.93
BATCH_01801,NeuroVita_281,2022-08-04,2023-10-02,87,62505.29,37260.34
BATCH_01802,OrthoRelief_991,2023-05-24,2025-12-25,152,33344.78,22019.83
BATCH_01803,GlucoBalance_493,2022-09-04,2025-07-13,727,55430.31,31248.09
BATCH_01804,RespiraAid_250,2022-04-11,2024-06-26,1125,62596.35,37364.03
BATCH_01805,DermaLux_440,2023-06-22,2024-03-03,189,59483.68,33007.44
BATCH_01806,RenalGuard_518,2022-08-13,2025-03-07,1094,57963.39,36426.84
BATCH_01807,NeuroVita_872,2024-05-27,2026-09-27,122,80667.39,48402.53
BATCH_01808,RespiraAid_106,2023-12-11,2025-10-04,70,49460.3,31459.77
BATCH_01809,DermaLux_340,2022-02-02,2023-09-16,488,36400.46,26516.16
BATCH_01810,CardioMax_778,2023-05-14,2025-09-12,1038,5419.4,3970.07
BATCH_01811,NeuroVita_858,2023-02-10,2023-11-02,130,16610.59,13341.23
BATCH_01812,GlucoBalance_81,2023-11-14,2026-09-20,161,57051.73,34343.1
BATCH_01813,GlucoBalance_224,2022-11-13,2024-09-03,61,21818.1,16395.83
BATCH_01814,GlucoBalance_190,2022-10-22,2023-08-11,1036,41125.82,22326.43
BATCH_01815,DermaLux_380,2022-12-17,2025-10-10,231,13162.81,10598.83
BATCH_01816,HepatoCare_346,2022-10-23,2024-12-18,120,9915.98,6067.31
BATCH_01817,CardioMax_583,2023-11-23,2024-06-02,169,70209.93,47298.79
BATCH_01818,OrthoRelief_800,2024-06-17,2025-08-14,585,46069.71,33579.8
BATCH_01819,HepatoCare_589,2022-04-03,2023-09-03,79,79537.27,48828.65
BATCH_01820,RespiraAid_147,2023-09-17,2025-12-26,173,48206.26,30190.39
BATCH_01821,DermaLux_270,2022-01-22,2024-11-10,837,24798.77,19530.81
BATCH_01822,NeuroVita_988,2022-08-06,2023-11-07,246,49645.48,37692.42
BATCH_01823,ImmunoPlus_748,2023-12-05,2024-12-14,82,65196.12,36810.49
BATCH_01824,DermaLux_29,2023-07-16,2024-03-28,202,17205.62,13153.09
BATCH_01825,OrthoRelief_639,2022-09-19,2024-07-23,116,23800.02,14602.42
BATCH_01826,DermaLux_695,2023-01-15,2024-08-12,182,61887.02,36292.98
BATCH_01827,GlucoBalance_932,2023-03-16,2024-04-02,45,45046.41,30286.4
BATCH_01828,NeuroVita_654,2024-04-16,2025-10-11,183,55502.97,42035.75
BATCH_01829,RespiraAid_965,2024-05-21,2025-02-24,114,24098.26,16964.89
BATCH_01830,OrthoRelief_633,2022-08-11,2024-07-01,182,26180.58,14180.94
BATCH_01831,HepatoCare_580,2022-04-06,2024-12-15,57,37133.82,23502.7
BATCH_01832,OrthoRelief_377,2023-02-22,2025-10-31,861,4629.3,2525.14
BATCH_01833,NeuroVita_27,2024-05-11,2026-04-05,392,2903.88,1616.75
BATCH_01834,GlucoBalance_774,2022-10-22,2025-05-28,139,60277.79,49797.05
BATCH_01835,RenalGuard_178,2023-06-06,2024-10-12,142,22140.97,19234.42
BATCH_01836,GlucoBalance_254,2023-09-22,2026-03-21,147,56311.43,32903.52
BATCH_01837,NeuroVita_462,2024-01-30,2024-09-04,157,64341.31,48497.13
BATCH_01838,OrthoRelief_75,2023-05-03,2023-12-29,168,20477.13,11507.46
BATCH_01839,RenalGuard_103,2023-12-30,2024-07-24,641,8792.37,5199.58
BATCH_01840,RespiraAid_689,2023-12-31,2025-03-17,31,8287.69,5656.98
BATCH_01841,GlucoBalance_309,2022-10-22,2025-02-15,729,75334.64,42803.82
BATCH_01842,NeuroVita_164,2022-08-21,2024-11-23,900,24641.56,20845.24
BATCH_01843,RenalGuard_825,2022-04-07,2023-07-04,227,11521.9,9368.39
BATCH_01844,GlucoBalance_524,2022-09-06,2025-07-08,89,3138.91,1944.85
BATCH_01845,OrthoRelief_572,2023-10-09,2024-10-14,64,71109.81,41379.2
BATCH_01846,DermaLux_146,2024-08-09,2027-01-14,105,33699.78,27845.87
BATCH_01847,CardioMax_403,2023-10-11,2026-04-30,135,40092.77,29471.92
BATCH_01848,HepatoCare_271,2024-07-08,2027-04-07,198,37802.27,32838.92
BATCH_01849,OncoThera_277,2022-05-22,2023-06-27,57,56372.63,47026.56
BATCH_01850,NeuroVita_906,2022-12-12,2025-05-18,215,45300.37,27547.09
BATCH_01851,RenalGuard_406,2022-08-06,2023-12-28,772,31872.83,26816.59
BATCH_01852,RespiraAid_674,2023-11-30,2025-04-05,100,17130.81,12681.31
BATCH_01853,NeuroVita_780,2023-03-09,2025-09-02,127,60381.35,44984.31
BATCH_01854,OncoThera_440,2024-05-15,2025-08-18,55,29617.89,21050.01
BATCH_01855,HepatoCare_816,2024-08-02,2025-03-30,96,64102.2,40993.95
BATCH_01856,HepatoCare_354,2023-09-16,2026-08-16,1149,81948.28,46162.21
BATCH_01857,RespiraAid_56,2023-12-30,2024-11-04,775,46349.18,35787.8
BATCH_01858,HepatoCare_657,2022-08-19,2024-12-09,220,18124.74,14811.97
BATCH_01859,DermaLux_22,2024-07-06,2025-03-25,735,6301.06,4513.1
BATCH_01860,DermaLux_653,2022-12-19,2025-11-20,181,16531.23,13831.53
BATCH_01861,DermaLux_989,2024-07-18,2027-03-14,1084,32096.72,23920.1
BATCH_01862,RenalGuard_749,2024-01-09,2026-01-14,81,56468.85,36637.41
BATCH_01863,CardioMax_608,2023-01-13,2024-06-24,247,32645.55,19257.93
BATCH_01864,CardioMax_963,2024-04-16,2026-07-15,107,42898.03,35102.43
BATCH_01865,HepatoCare_177,2024-01-03,2026-09-05,55,18864.4,11674.79
BATCH_01866,CardioMax_465,2024-03-11,2025-07-15,38,8195.8,5317.11
BATCH_01867,NeuroVita_792,2023-09-21,2024-06-10,123,9102.67,7536.62
BATCH_01868,HepatoCare_691,2024-04-15,2024-12-24,301,4245.4,3334.2
BATCH_01869,HepatoCare_833,2024-05-12,2026-12-23,1183,44988.1,26438.1
BATCH_01870,HepatoCare_781,2024-04-22,2025-02-22,239,78985.66,43895.71
BATCH_01871,ImmunoPlus_487,2022-07-27,2024-09-27,225,20209.95,16839.64
BATCH_01872,RenalGuard_77,2023-10-04,2025-09-10,160,61153.54,33933.14
BATCH_01873,OrthoRelief_63,2022-06-30,2025-05-03,990,19742.94,14664.19
BATCH_01874,HepatoCare_205,2022-01-07,2024-04-02,20,21452.45,13439.16
BATCH_01875,NeuroVita_474,2022-09-05,2023-03-15,106,18357.27,14588.35
BATCH_01876,DermaLux_335,2022-12-08,2024-06-23,137,58820.94,45556.16
BATCH_01877,OrthoRelief_139,2022-09-03,2023-10-08,444,58672.18,34376.65
BATCH_01878,HepatoCare_843,2024-03-21,2025-12-09,20,23021.92,16158.33
BATCH_01879,OrthoRelief_725,2024-08-12,2026-01-08,769,39699.26,25577.74
BATCH_01880,RespiraAid_21,2024-08-29,2027-04-20,57,58084.15,32092.35
BATCH_01881,HepatoCare_15,2023-03-06,2026-02-25,68,16158.75,12161.62
BATCH_01882,DermaLux_755,2022-06-29,2024-07-18,1009,29985.82,25788.11
BATCH_01883,OrthoRelief_92,2023-09-09,2026-05-22,187,52449.36,43856.99
BATCH_01884,NeuroVita_705,2023-03-24,2025-02-24,553,5201.76,4186.82
BATCH_01885,DermaLux_416,2023-08-08,2024-04-23,939,63194.45,34457.17
BATCH_01886,GlucoBalance_60,2023-10-12,2026-05-22,82,63867.63,39336.34
BATCH_01887,OncoThera_399,2023-02-17,2025-08-02,93,41763.11,24855.18
BATCH_01888,RespiraAid_319,2023-07-26,2025-07-08,107,49401.42,32688.37
BATCH_01889,OncoThera_456,2022-09-01,2023-07-08,33,78197.09,44962.75
BATCH_01890,HepatoCare_497,2024-07-15,2025-02-18,674,11740.84,6616.98
BATCH_01891,DermaLux_29,2023-04-03,2025-07-21,632,75471.07,44326.69
BATCH_01892,RespiraAid_342,2022-01-03,2024-01-28,220,46388.28,31315.13
BATCH_01893,OrthoRelief_995,2023-03-22,2025-01-16,33,46876.31,36883.31
BATCH_01894,RenalGuard_20,2022-04-19,2023-11-12,242,56360.4,37117.44
BATCH_01895,NeuroVita_926,2024-04-07,2026-09-18,108,68871.27,45569.3
BATCH_01896,OrthoRelief_462,2023-09-01,2025-04-28,61,77652.47,44816.69
BATCH_01897,NeuroVita_942,2022-10-22,2023-10-22,220,43247.64,29805.32
BATCH_01898,HepatoCare_291,2024-02-05,2025-02-04,172,32031.82,26857.16
BATCH_01899,RenalGuard_597,2024-04-28,2025-06-28,209,28901.05,15782.58
BATCH_01900,ImmunoPlus_222,2024-02-08,2026-05-07,115,9557,5173.35
BATCH_01901,DermaLux_745,2023-10-31,2025-06-16,182,4045.11,3291.56
